hhnum,strrec,regcode,psurec,provcode,prelacteal2,predom_0to5,mmf_6to23,member_code,mdd,mad_6to23_new,introcomple_6to8,agemos,firstbf2,finalwgt,exbf_0to5,ever_bf2,duration_bf,dds_6to23,current_fd_recall2,cont_20to23,cont_12to15,bottle_status,age_appro_all
3120,49,2,4,15,0,9999,0,4,0,0,9999,9.72,1,541.4429,9999,1,9,0,3,9999,9999,0,1
3124,47,2,4,15,0,0,9999,8,9999,9999,9999,2.04,1,594.8644,1,1,2,9999,1,9999,9999,0,1
3129,47,2,4,15,1,0,9999,8,9999,9999,9999,1.32,1,594.8644,1,1,1,9999,1,9999,9999,0,1
3131,47,2,4,15,0,9999,1,10,0,0,1,8.28,1,594.8644,9999,1,8,1,3,9999,9999,1,1
3137,46,2,4,15,0,9999,1,7,0,0,1,7.08,1,552.085,9999,1,7,2,3,9999,9999,0,1
3148,46,2,4,15,9999,9999,1,3,0,0,9999,21.12,9999,552.085,9999,0,9999,2,11,0,9999,0,0
3149,49,2,3,15,0,0,9999,7,9999,9999,9999,0.84,1,541.4429,1,1,0,9999,1,9999,9999,0,1
3151,49,2,3,15,9999,9999,9999,6,9999,9999,9999,20.88,1,541.6572,9999,1,20,9999,9999,9999,9999,1,9999
3176,39,2,1,15,0,9999,0,9,0,0,9999,17.64,1,593.6935,9999,1,3,0,11,9999,9999,1,0
3188,42,2,1,15,0,1,9999,7,9999,9999,9999,5.28,1,561.4424,0,1,5,9999,2,9999,9999,0,0
3196,42,2,1,15,1,9999,1,4,0,0,9999,22.08,1,561.2204,9999,1,3,2,9,0,9999,1,0
3215,38,2,2,15,0,9999,1,3,1,0,9999,21.24,2,660.2256,9999,1,8,4,10,0,9999,0,0
3219,40,2,1,15,0,0,9999,7,9999,9999,9999,0.48,9999,573.233,1,1,0,9999,1,9999,9999,0,1
3238,38,2,1,15,0,9999,1,5,0,0,9999,20.64,1,660.2256,9999,1,12,3,10,0,9999,1,0
3252,61,2,4,31,0,9999,1,6,0,0,9999,9.24,1,544.118,9999,1,9,3,3,9999,9999,0,1
3256,61,2,4,31,9999,9999,1,5,1,0,9999,18.72,9999,544.3333,9999,0,9999,4,9,9999,9999,0,0
3267,60,2,4,31,0,9999,1,5,0,0,9999,17.88,1,544.3333,9999,1,17,2,11,9999,9999,0,0
3274,60,2,4,31,0,9999,1,4,0,0,9999,11.76,1,544.3333,9999,1,11,3,7,9999,9999,1,1
3275,60,2,4,31,0,0,9999,3,9999,9999,9999,5.52,3,544.3333,0,1,1,9999,9,9999,9999,1,0
3277,60,2,4,31,1,9999,1,8,0,0,9999,15.12,3,544.3333,9999,1,15,2,3,9999,1,0,1
3278,60,2,4,31,0,9999,1,7,0,0,9999,22.56,1,544.3333,9999,1,22,1,3,1,9999,0,1
3287,60,2,1,31,1,9999,1,7,0,0,9999,9.48,3,544.3333,9999,1,9,2,5,9999,9999,1,1
3291,60,2,1,31,0,0,9999,7,9999,9999,9999,0.24,1,544.118,1,1,0,9999,1,9999,9999,0,1
3292,60,2,1,31,9999,0,9999,5,9999,9999,9999,2.16,9999,544.3333,0,0,9999,9999,8,9999,9999,1,0
3297,54,2,2,31,0,0,9999,10,9999,9999,9999,1.92,1,551.9265,1,1,1,9999,1,9999,9999,0,1
3307,54,2,2,31,0,9999,1,5,0,0,9999,11.28,1,551.7082,9999,1,2,2,10,9999,9999,1,0
3325,55,2,3,31,0,9999,1,8,1,0,9999,15.72,1,563.1609,9999,1,3,4,10,9999,0,1,0
3327,55,2,3,31,1,1,9999,5,9999,9999,9999,2.52,1,563.3837,0,1,2,9999,2,9999,9999,1,0
3348,58,2,2,31,0,9999,1,3,0,0,1,8.04,1,543.5831,9999,1,8,2,3,9999,9999,0,1
3372,59,2,2,31,0,0,9999,10,9999,9999,9999,3,1,548.6375,1,1,3,9999,1,9999,9999,1,1
3372,59,2,2,31,0,9999,1,6,0,0,1,6.84,1,548.6375,9999,1,6,3,3,9999,9999,0,1
3383,52,2,3,31,0,9999,1,11,0,0,9999,19.8,1,567.3484,9999,1,19,2,6,9999,9999,0,1
3384,52,2,3,31,0,0,9999,12,9999,9999,9999,0.72,1,567.124,1,1,0,9999,1,9999,9999,0,1
3384,52,2,3,31,9999,9999,1,9,0,0,9999,22.2,9999,567.3484,9999,0,9999,3,10,0,9999,0,0
3389,52,2,2,31,1,9999,1,8,1,1,9999,19.32,9999,567.3484,9999,1,19,6,6,9999,9999,0,1
3403,52,2,2,31,9999,9999,1,6,1,0,9999,15.24,9999,567.124,9999,0,9999,4,9,9999,0,1,0
3403,52,2,2,31,1,0,9999,9,9999,9999,9999,4.2,2,567.124,1,1,4,9999,1,9999,9999,0,1
3430,53,2,2,31,0,9999,1,9,0,0,9999,21.48,2,549.7416,9999,1,7,3,10,0,9999,0,0
3441,62,2,3,31,1,9999,1,6,0,0,1,8.64,3,570.7621,9999,1,8,1,3,9999,9999,0,1
3468,58,2,1,31,1,9999,1,6,1,1,9999,19.68,1,543.5831,9999,1,19,4,6,9999,9999,1,1
3478,58,2,1,31,0,9999,1,11,0,0,9999,16.08,2,543.7981,9999,1,16,3,6,9999,9999,1,1
3497,56,2,2,31,0,0,9999,6,9999,9999,9999,3.72,1,552.9551,1,1,3,9999,1,9999,9999,0,1
3498,56,2,2,31,0,0,9999,4,9999,9999,9999,4.56,1,552.9551,0,1,4,9999,3,9999,9999,0,0
3551,54,2,3,31,9999,9999,9999,3,9999,9999,9999,6.96,9999,551.7082,9999,0,9999,9999,9999,9999,9999,1,9999
3556,54,2,3,31,0,9999,1,6,0,0,9999,11.16,1,551.9265,9999,1,11,3,3,9999,9999,1,1
3574,51,2,4,31,1,0,9999,9,9999,9999,9999,4.08,1,669.29,1,1,4,9999,1,9999,9999,0,1
3577,53,2,3,31,0,0,9999,5,9999,9999,9999,5.52,1,549.5242,0,1,4,9999,9,9999,9999,1,0
3580,53,2,3,31,0,9999,1,3,0,0,1,6.48,3,549.7416,9999,1,6,2,3,9999,9999,0,1
3586,53,2,3,31,0,9999,1,5,0,0,9999,12.84,1,549.7416,9999,1,4,3,9,9999,0,1,0
3603,59,2,3,31,0,9999,1,5,0,0,9999,10.08,1,548.6375,9999,1,10,2,3,9999,9999,0,1
3629,55,2,1,31,0,0,9999,5,9999,9999,9999,2.52,2,563.3837,1,1,2,9999,1,9999,9999,0,1
3632,55,2,1,31,1,9999,1,5,0,0,1,8.16,2,563.3837,9999,1,8,1,3,9999,9999,0,1
3649,54,2,1,31,9999,9999,1,4,1,0,9999,20.04,9999,551.9265,9999,9999,9999,4,10,0,9999,9999,0
3651,54,2,1,31,0,0,9999,6,9999,9999,9999,0.48,2,551.9265,1,1,0,9999,1,9999,9999,0,1
3652,54,2,1,31,0,9999,1,6,1,1,9999,11.52,2,551.7082,9999,1,11,4,6,9999,9999,0,1
3678,56,2,1,31,1,0,9999,5,9999,9999,9999,3.96,3,552.9551,0,1,3,9999,4,9999,9999,1,0
3678,56,2,1,31,1,9999,0,8,0,0,0,6.96,1,553.1739,9999,1,6,0,1,9999,9999,0,0
3704,63,2,3,31,0,9999,1,5,0,0,9999,22.08,2,578.653,9999,1,14,3,10,0,9999,1,0
3708,63,2,3,31,0,9999,1,5,0,0,9999,19.8,1,578.8819,9999,1,19,3,7,9999,9999,0,1
3709,63,2,3,31,0,9999,1,5,0,0,9999,22.2,2,578.653,9999,1,3,3,10,0,9999,1,0
3709,63,2,3,31,1,9999,0,6,0,0,0,7.44,3,578.653,9999,1,7,0,2,9999,9999,0,0
3718,57,2,2,31,0,9999,1,10,0,0,9999,11.88,1,556.0001,9999,1,8,3,9,9999,9999,1,0
3734,62,2,2,31,0,0,9999,6,9999,9999,9999,5.64,1,570.7621,0,1,5,9999,3,9999,9999,0,0
3740,62,2,2,31,0,9999,1,4,0,0,9999,18.24,1,570.7621,9999,1,18,3,6,9999,9999,0,1
3782,64,2,2,31,0,0,9999,7,9999,9999,9999,3.96,1,552.2392,1,1,3,9999,1,9999,9999,0,1
3789,64,2,2,31,1,9999,1,5,1,0,1,8.76,1,552.2392,9999,1,7,4,9,9999,9999,1,0
3793,64,2,2,31,1,0,9999,8,9999,9999,9999,5.28,1,552.2392,0,1,5,9999,4,9999,9999,1,0
3796,57,2,4,31,1,1,9999,7,9999,9999,9999,1.44,1,556.0001,0,1,1,9999,2,9999,9999,0,0
3799,57,2,4,31,0,9999,1,5,0,0,1,7.8,1,556.0001,9999,1,6,2,9,9999,9999,1,0
3801,57,2,4,31,0,9999,1,7,0,0,1,7.92,1,556.0001,9999,1,7,1,3,9999,9999,1,1
3803,55,2,4,31,0,0,9999,5,9999,9999,9999,1.32,1,563.3837,1,1,1,9999,1,9999,9999,0,1
3818,55,2,4,31,0,0,9999,7,9999,9999,9999,3.36,1,563.1609,1,1,3,9999,1,9999,9999,9999,1
3826,54,2,4,31,1,9999,1,6,0,0,9999,22.92,3,551.9265,9999,1,22,2,11,0,9999,1,0
3835,59,2,4,31,9999,9999,9999,8,9999,9999,9999,15.84,9999,548.4206,9999,0,9999,9999,9999,9999,9999,1,9999
3841,59,2,4,31,0,9999,1,10,0,0,9999,15.72,1,548.4206,9999,1,10,3,10,9999,0,1,0
3842,59,2,4,31,1,9999,1,5,0,0,9999,16.44,1,548.6375,9999,1,16,1,6,9999,9999,0,1
3861,57,2,1,31,0,0,9999,10,9999,9999,9999,3.96,1,556.0001,1,1,3,9999,1,9999,9999,0,1
3872,59,2,1,31,0,9999,1,4,0,0,9999,15,1,548.4206,9999,1,15,3,6,9999,1,0,1
3880,59,2,1,31,0,0,9999,5,9999,9999,9999,2.28,1,548.6375,1,1,2,9999,1,9999,9999,0,1
3887,59,2,1,31,9999,9999,9999,6,9999,9999,9999,1.68,9999,548.4206,9999,0,9999,9999,9999,9999,9999,0,9999
3887,59,2,1,31,9999,9999,1,7,0,0,9999,13.44,9999,548.4206,9999,0,9999,2,9,9999,0,0,0
3892,62,2,1,31,0,9999,1,6,0,0,9999,11.4,1,570.7621,9999,1,11,1,3,9999,9999,0,1
3899,62,2,1,31,9999,9999,1,7,0,0,9999,20.88,9999,570.988,9999,9999,9999,3,6,1,9999,9999,1
3916,52,2,1,31,9999,9999,1,4,0,0,9999,23.4,9999,567.124,9999,0,9999,3,10,0,9999,1,0
3929,56,2,3,31,9999,9999,1,6,0,0,9999,20.76,9999,553.1739,9999,0,9999,1,10,0,9999,1,0
3930,56,2,3,31,0,0,9999,9,9999,9999,9999,4.32,2,553.1739,1,1,4,9999,1,9999,9999,1,1
3938,56,2,3,31,0,9999,1,7,0,0,9999,16.56,1,553.1739,9999,1,15,1,11,9999,9999,1,0
3959,61,2,3,31,0,9999,1,5,1,0,9999,18.6,1,544.3333,9999,1,18,4,10,9999,9999,0,0
3966,60,2,3,31,1,9999,1,6,0,0,9999,10.92,3,544.3333,9999,1,10,1,6,9999,9999,0,1
3967,60,2,3,31,0,9999,1,7,0,0,9999,14.76,1,544.3333,9999,1,14,2,6,9999,1,0,1
3969,60,2,3,31,0,9999,0,7,0,0,9999,11.28,3,544.118,9999,1,11,1,3,9999,9999,0,1
3980,62,2,4,31,1,9999,1,7,0,0,9999,22.44,3,570.7621,9999,1,12,3,9,0,9999,1,0
4004,58,2,3,31,9999,0,9999,6,9999,9999,9999,2.04,9999,543.7981,0,9999,9999,9999,8,9999,9999,9999,0
4007,58,2,3,31,0,9999,0,4,0,0,9999,16.2,1,543.7981,9999,1,16,1,6,9999,9999,0,1
4010,58,2,3,31,0,9999,1,8,0,0,9999,18.36,1,543.7981,9999,1,7,2,10,9999,9999,1,0
4011,58,2,3,31,0,9999,1,7,0,0,1,8.04,1,543.5831,9999,1,8,3,6,9999,9999,0,1
4022,63,2,1,31,9999,9999,1,6,0,0,1,8.16,9999,578.8819,9999,0,9999,3,9,9999,9999,1,0
4026,63,2,1,31,1,0,9999,8,9999,9999,9999,4.2,2,578.8819,0,1,4,9999,4,9999,9999,1,0
4034,64,2,1,31,1,0,9999,5,9999,9999,9999,4.2,3,552.2392,0,1,4,9999,4,9999,9999,1,0
4038,64,2,1,31,0,0,9999,5,9999,9999,9999,3.72,3,552.4577,1,1,3,9999,1,9999,9999,0,1
4039,64,2,1,31,0,9999,1,8,0,0,9999,22.56,1,552.4577,9999,1,12,3,10,0,9999,0,0
4043,64,2,1,31,0,0,9999,11,9999,9999,9999,5.16,1,552.2392,1,1,5,9999,1,9999,9999,0,1
4052,64,2,1,31,0,9999,1,6,0,0,9999,19.92,2,552.4577,9999,1,19,2,6,9999,9999,0,1
4058,58,2,4,31,0,1,9999,3,9999,9999,9999,2.88,1,543.7981,0,1,2,9999,2,9999,9999,0,0
4059,58,2,4,31,0,9999,1,5,0,0,9999,17.28,1,543.5831,9999,1,17,2,3,9999,9999,0,1
4061,58,2,4,31,0,9999,1,4,0,0,9999,18.36,1,543.7981,9999,1,2,3,10,9999,9999,1,0
4078,53,2,4,31,0,9999,1,4,0,0,9999,23.28,1,549.7416,9999,1,10,3,10,0,9999,1,0
4078,53,2,4,31,0,9999,1,5,0,0,1,7.2,1,549.7416,9999,1,7,1,3,9999,9999,0,1
4080,53,2,4,31,0,9999,1,6,0,0,9999,13.8,2,549.7416,9999,1,13,3,6,9999,1,0,1
4084,53,2,4,31,0,0,9999,9,9999,9999,9999,0.6,1,549.5242,1,1,0,9999,1,9999,9999,0,1
4098,52,2,4,31,1,9999,1,3,0,0,9999,9.12,3,567.124,9999,1,9,2,5,9999,9999,1,1
4132,50,2,4,31,0,9999,1,6,0,0,9999,22.92,1,566.2324,9999,1,2,2,10,0,9999,1,0
4142,50,2,2,31,9999,9999,9999,6,9999,9999,9999,3.24,9999,566.4564,9999,0,9999,9999,9999,9999,9999,1,9999
4144,50,2,2,31,0,9999,9999,5,9999,9999,9999,21.96,1,566.4564,9999,1,21,9999,9999,9999,9999,0,9999
4155,50,2,1,31,0,0,9999,9,9999,9999,9999,4.2,2,566.2324,0,1,4,9999,3,9999,9999,1,0
4158,50,2,1,31,9999,9999,1,5,0,0,9999,11.52,9999,566.2324,9999,0,9999,2,9,9999,9999,1,0
4163,50,2,3,31,0,9999,1,6,0,0,9999,20.52,1,566.4564,9999,1,14,3,11,0,9999,0,0
4181,60,2,2,31,1,9999,1,8,0,0,9999,18.24,1,544.118,9999,1,18,2,7,9999,9999,1,1
4182,60,2,2,31,9999,0,9999,5,9999,9999,9999,4.32,1,544.118,0,1,0,9999,8,9999,9999,1,0
4185,60,2,2,31,1,9999,1,3,0,0,9999,10.08,1,544.118,9999,1,10,3,3,9999,9999,0,1
4194,61,2,2,31,0,9999,1,4,1,1,9999,19.08,2,544.3333,9999,1,12,4,11,9999,9999,0,0
4194,61,2,2,31,0,9999,1,5,0,0,1,6.84,1,544.3333,9999,1,6,2,3,9999,9999,0,1
4229,68,2,3,50,0,9999,1,5,0,0,9999,10.44,2,552.2949,9999,1,10,2,9,9999,9999,1,0
4247,66,2,2,50,0,9999,1,7,0,0,1,6,1,637.5564,9999,1,6,2,3,9999,9999,0,1
4249,66,2,2,50,0,9999,1,6,0,0,9999,9.96,1,637.5564,9999,1,9,1,3,9999,9999,0,1
4267,67,2,3,50,0,9999,1,5,1,1,9999,19.92,2,551.8553,9999,1,19,4,7,9999,9999,1,1
4272,65,2,1,50,0,0,9999,5,9999,9999,9999,2.64,1,633.556,1,1,2,9999,1,9999,9999,0,1
4275,65,2,1,50,1,9999,1,3,1,0,9999,20.52,3,633.556,9999,1,1,4,10,0,9999,1,0
4291,68,2,2,50,0,0,9999,4,9999,9999,9999,3.72,1,552.2949,1,1,3,9999,1,9999,9999,0,1
4300,65,2,4,50,0,9999,1,5,0,0,9999,10.8,1,633.556,9999,1,10,3,6,9999,9999,0,1
4311,65,2,4,50,9999,9999,1,7,1,1,9999,9.12,9999,633.8066,9999,0,9999,4,11,9999,9999,1,0
4331,66,2,4,50,0,9999,1,5,1,0,9999,21,1,637.5564,9999,1,21,4,11,0,9999,1,0
4332,66,2,4,50,0,9999,1,7,0,0,9999,15.48,1,637.3043,9999,1,15,1,3,9999,1,0,1
4347,65,2,3,50,0,9999,1,4,0,0,1,7.56,1,633.8066,9999,1,7,2,3,9999,9999,0,1
4365,67,2,2,50,0,9999,1,3,0,0,9999,23.4,1,552.0736,9999,1,7,3,10,0,9999,1,0
4367,67,2,2,50,0,9999,1,5,0,0,9999,19.08,1,552.0736,9999,1,19,2,6,9999,9999,0,1
4370,67,2,2,50,9999,0,9999,9,9999,9999,9999,1.2,3,551.8553,0,1,0,9999,8,9999,9999,1,0
4395,66,2,3,50,0,0,9999,6,9999,9999,9999,3.6,2,637.5564,1,1,3,9999,1,9999,9999,0,1
4412,68,2,1,50,1,1,9999,4,9999,9999,9999,2.28,1,552.2949,0,1,2,9999,2,9999,9999,0,0
4427,68,2,1,50,0,0,9999,7,9999,9999,9999,1.68,1,552.2949,1,1,1,9999,1,9999,9999,0,1
4428,68,2,1,50,0,9999,1,4,1,0,9999,18.96,1,552.2949,9999,1,18,4,10,9999,9999,1,0
4430,65,2,2,50,0,9999,1,7,0,0,9999,13.2,1,633.8066,9999,1,13,2,10,9999,0,1,0
4444,67,2,4,50,0,9999,1,6,0,0,9999,9.24,1,552.0736,9999,1,9,1,4,9999,9999,1,0
4454,68,2,4,50,0,9999,1,7,1,1,9999,22.44,1,552.2949,9999,1,22,4,6,1,9999,0,1
4456,68,2,4,50,0,9999,0,6,0,0,9999,16.32,1,552.2949,9999,1,16,2,3,9999,9999,0,1
4461,68,2,4,50,0,9999,1,6,0,0,9999,15.48,1,552.2949,9999,1,15,1,3,9999,1,0,1
4497,70,2,1,57,0,9999,1,5,0,0,9999,21.24,1,599.2254,9999,1,20,3,11,0,9999,0,0
4502,70,2,1,57,9999,9999,1,5,1,1,9999,19.44,9999,599.4625,9999,0,9999,5,11,9999,9999,9999,0
4504,70,2,2,57,0,0,9999,4,9999,9999,9999,4.56,1,599.2254,1,1,4,9999,1,9999,9999,0,1
4516,70,2,2,57,0,9999,0,6,0,0,9999,13.92,1,599.4625,9999,1,13,1,6,9999,1,0,1
4543,70,2,4,57,0,9999,1,5,0,0,9999,13.2,3,599.2254,9999,1,13,3,7,9999,1,1,1
4554,69,2,1,57,0,9999,1,6,0,0,9999,14.52,1,551.2874,9999,1,14,2,3,9999,1,0,1
4556,69,2,1,57,1,9999,1,3,0,0,9999,10.92,1,551.5055,9999,1,0,3,9,9999,9999,1,0
4575,69,2,2,57,0,0,9999,4,9999,9999,9999,3.96,1,551.5055,1,1,3,9999,1,9999,9999,0,1
4579,69,2,2,57,0,9999,1,9,0,0,9999,14.88,1,551.2874,9999,1,14,2,6,9999,1,0,1
4581,69,2,2,57,0,0,9999,7,9999,9999,9999,5.64,1,551.5055,0,1,3,9999,9,9999,9999,1,0
4843,88,3,3,14,0,9999,0,6,0,0,9999,14.52,1,999.6393,9999,1,14,0,2,9999,1,0,0
4888,84,3,3,14,0,9999,9999,6,9999,9999,9999,21.36,1,1005.534,9999,1,12,9999,9999,9999,9999,1,9999
4888,84,3,3,14,0,9999,9999,7,9999,9999,9999,2.88,1,1005.534,9999,1,2,9999,9999,9999,9999,0,9999
4889,84,3,3,14,9999,0,9999,4,9999,9999,9999,0.84,9999,1005.534,0,0,9999,9999,8,9999,9999,1,0
4898,89,3,4,14,1,0,9999,12,9999,9999,9999,4.44,3,986.8206,0,1,4,9999,8,9999,9999,1,0
4930,76,3,3,14,0,9999,1,10,0,0,0,6.96,2,1151.307,9999,1,3,1,8,9999,9999,1,0
4930,76,3,3,14,1,9999,1,9,1,0,9999,17.4,3,1150.851,9999,1,2,4,11,9999,9999,1,0
4946,76,3,3,14,1,0,9999,7,9999,9999,9999,4.68,3,1150.851,0,1,3,9999,8,9999,9999,1,0
4949,82,3,2,14,1,9999,1,9,1,0,9999,17.76,3,972.9565,9999,1,1,4,9,9999,9999,1,0
4961,82,3,2,14,1,9999,1,5,0,0,9999,21.72,3,972.9565,9999,1,12,3,9,0,9999,0,0
4963,82,3,2,14,1,9999,1,9,0,0,9999,11.28,1,973.3414,9999,1,11,2,3,9999,9999,0,1
4969,76,3,2,14,0,9999,1,6,0,0,9999,20.16,1,1151.307,9999,1,0,0,9,0,9999,1,0
4975,76,3,2,14,0,9999,9999,4,9999,9999,9999,13.44,1,1151.307,9999,1,13,9999,9999,9999,9999,9999,9999
4979,76,3,2,14,1,9999,1,4,0,0,1,6.6,1,1150.851,9999,1,6,1,9,9999,9999,1,0
4992,79,3,2,14,0,9999,9999,6,9999,9999,9999,11.52,1,1013.229,9999,1,11,9999,9999,9999,9999,0,9999
5001,86,3,1,14,1,9999,1,6,0,0,9999,9.84,2,942.921,9999,1,3,3,10,9999,9999,1,0
5014,86,3,1,14,0,0,9999,9,9999,9999,9999,5.52,1,943.2941,0,1,5,9999,3,9999,9999,0,0
5030,87,3,4,14,0,9999,1,5,0,0,9999,10.08,1,1067.056,9999,1,10,2,5,9999,9999,1,1
5030,87,3,4,14,0,0,9999,8,9999,9999,9999,2.28,3,1067.478,0,1,2,9999,8,9999,9999,1,0
5052,83,3,2,14,1,9999,1,5,0,0,9999,17.76,1,988.8511,9999,1,2,3,9,9999,9999,1,0
5054,83,3,2,14,9999,9999,1,7,0,0,9999,23.28,9999,988.8511,9999,0,9999,2,9,0,9999,1,0
5063,87,3,1,14,1,9999,1,10,0,0,9999,19.92,2,1067.478,9999,1,2,2,9,9999,9999,1,0
5083,84,3,2,14,0,9999,1,9,0,0,9999,19.2,1,1005.534,9999,1,0,3,10,9999,9999,0,0
5089,84,3,2,14,0,9999,0,10,0,0,0,7.8,1,1005.534,9999,1,7,0,1,9999,9999,1,0
5098,88,3,2,14,0,9999,1,7,0,0,9999,16.92,1,999.2441,9999,1,16,3,7,9999,9999,0,1
5102,88,3,2,14,1,9999,1,6,0,0,9999,13.68,1,999.6393,9999,1,1,3,9,9999,0,0,0
5107,88,3,2,14,0,9999,1,5,0,0,9999,17.64,2,999.2441,9999,1,17,2,6,9999,9999,0,1
5114,80,3,3,14,0,0,9999,8,9999,9999,9999,3.84,1,1118.465,1,1,3,9999,1,9999,9999,0,1
5118,80,3,3,14,1,9999,1,3,0,0,9999,19.2,3,1118.465,9999,1,2,1,8,9999,9999,0,0
5119,91,3,1,14,0,0,9999,6,9999,9999,9999,5.76,3,1042.598,0,1,3,9999,8,9999,9999,1,0
5130,91,3,1,14,9999,0,9999,8,9999,9999,9999,4.08,9999,1042.185,0,0,9999,9999,8,9999,9999,1,0
5132,91,3,1,14,0,9999,1,6,1,0,9999,12.12,1,1042.598,9999,1,12,4,11,9999,0,0,0
5133,91,3,1,14,0,9999,1,7,0,0,0,8.04,1,1042.185,9999,1,2,1,8,9999,9999,1,0
5145,83,3,3,14,0,9999,1,4,0,0,9999,20.28,2,988.8511,9999,1,3,3,10,0,9999,1,0
5149,83,3,3,14,1,0,9999,5,9999,9999,9999,4.2,3,988.8511,0,1,2,9999,8,9999,9999,1,0
5162,81,3,3,14,0,9999,1,5,1,1,9999,12.6,1,1125.403,9999,1,12,5,10,9999,0,1,0
5178,77,3,4,14,1,0,9999,7,9999,9999,9999,0.72,3,1077.905,0,1,0,9999,8,9999,9999,1,0
5186,77,3,3,14,0,9999,9999,6,9999,9999,9999,9.48,1,1098.08,9999,1,3,9999,9999,9999,9999,1,9999
5195,77,3,3,14,0,9999,1,9,0,0,1,8.52,1,1098.514,9999,1,8,2,7,9999,9999,1,1
5208,85,3,3,14,1,0,9999,5,9999,9999,9999,4.92,3,960.7333,0,1,4,9999,5,9999,9999,1,0
5245,88,3,4,14,9999,9999,1,4,0,0,0,6.72,9999,999.6393,9999,0,9999,1,8,9999,9999,1,0
5256,87,3,2,14,1,9999,1,4,0,0,9999,22.32,2,1067.478,9999,1,22,2,9,0,9999,1,0
5273,76,3,1,14,0,9999,1,4,0,0,9999,23.52,3,1478.849,9999,1,23,1,3,1,9999,0,1
5299,85,3,2,14,1,0,9999,6,9999,9999,9999,0.6,1,960.9079,0,1,0,9999,8,9999,9999,1,0
5304,85,3,2,14,1,9999,1,5,1,0,9999,21.96,2,960.9079,9999,1,6,4,10,0,9999,1,0
5317,85,3,2,14,0,9999,1,8,0,0,0,6.96,2,960.9079,9999,1,0,1,8,9999,9999,1,0
5338,81,3,1,14,9999,0,9999,4,9999,9999,9999,5.4,9999,1131.073,0,0,9999,9999,8,9999,9999,1,0
5340,81,3,1,14,1,0,9999,5,9999,9999,9999,4.68,1,1131.073,0,1,3,9999,8,9999,9999,1,0
5341,81,3,1,14,1,9999,1,5,0,0,9999,20.64,3,1131.073,9999,1,1,2,9,0,9999,1,0
5352,84,3,1,14,9999,9999,1,6,0,0,1,8.28,3,1005.931,9999,1,8,2,5,9999,9999,1,1
5359,84,3,1,14,1,9999,1,5,0,0,1,7.92,3,1005.931,9999,1,7,2,5,9999,9999,1,1
5363,80,3,1,14,9999,9999,0,5,0,0,9999,18.72,9999,1118.465,9999,0,9999,0,9,9999,9999,0,0
5365,80,3,1,14,0,9999,9999,8,9999,9999,9999,11.04,1,1118.023,9999,1,11,9999,9999,9999,9999,0,9999
5368,80,3,1,14,9999,9999,1,7,0,0,9999,23.4,9999,1118.465,9999,1,1,1,10,0,9999,1,0
5376,80,3,1,14,0,9999,1,7,0,0,1,8.76,1,1118.023,9999,1,0,1,9,9999,9999,1,0
5409,79,3,1,14,1,9999,1,4,0,0,9999,10.08,3,1012.829,9999,1,2,3,9,9999,9999,1,0
5410,79,3,1,14,1,9999,1,6,1,0,9999,20.64,1,1012.829,9999,1,2,4,10,0,9999,1,0
5416,89,3,2,14,0,9999,1,3,0,0,9999,12.48,1,986.8206,9999,1,12,1,3,9999,1,0,1
5418,89,3,2,14,9999,9999,1,9,0,0,9999,22.92,9999,986.4304,9999,0,9999,3,10,0,9999,0,0
5422,89,3,2,14,1,9999,1,7,0,0,1,6.48,3,986.8206,9999,1,1,2,9,9999,9999,1,0
5423,89,3,2,14,0,9999,0,10,0,0,9999,9,2,986.8206,9999,1,9,2,3,9999,9999,1,1
5432,84,3,4,14,0,0,9999,4,9999,9999,9999,1.08,1,1005.534,1,1,1,9999,1,9999,9999,0,1
5444,79,3,3,14,0,9999,1,4,0,0,9999,10.32,1,1013.229,9999,1,10,1,3,9999,9999,1,1
5457,79,3,3,14,1,9999,1,11,1,1,9999,16.08,1,1012.829,9999,1,16,4,7,9999,9999,1,1
5457,79,3,3,14,0,9999,1,9,0,0,9999,23.4,2,1013.229,9999,1,23,3,3,1,9999,0,1
5458,79,3,3,14,1,0,9999,7,9999,9999,9999,2.52,3,1012.829,0,1,3,9999,8,9999,9999,1,0
5458,79,3,3,14,1,9999,1,9,1,0,9999,11.76,1,1012.829,9999,1,11,4,9,9999,9999,1,0
5471,90,3,2,14,1,9999,1,5,0,0,9999,13.44,1,923.4492,9999,1,5,3,10,9999,0,0,0
5477,90,3,2,14,1,9999,9999,9,9999,9999,9999,13.68,3,923.8145,9999,1,3,9999,9999,9999,9999,1,9999
5479,78,3,2,14,1,0,9999,4,9999,9999,9999,1.08,2,1094.411,0,1,1,9999,4,9999,9999,1,0
5510,85,3,4,14,0,9999,1,10,0,0,0,6,1,961.288,9999,1,6,1,8,9999,9999,0,0
5510,85,3,4,14,1,0,9999,14,9999,9999,9999,2.88,2,960.9079,0,1,2,9999,8,9999,9999,1,0
5510,85,3,4,14,1,0,9999,6,9999,9999,9999,0.96,3,960.9079,0,1,0,9999,4,9999,9999,1,0
5517,83,3,1,14,1,9999,1,4,0,0,9999,19.68,3,989.2423,9999,1,3,3,10,9999,9999,1,0
5517,83,3,1,14,9999,0,9999,8,9999,9999,9999,5.76,9999,988.8511,0,0,9999,9999,8,9999,9999,1,0
